,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,med_0,med_1,med_2,cv_odds,target
595,0.41000000000000003,8.0,0.0,0.0,61.0,0.07999999999999996,0.0,-1.0,4.0,2.0,5.0,1.0,0.0,6.0,2.0,0.13,0.28,0.75,51.0,6.0,55.0,-3.0,0.07000000000000006,4.0,0.4,7.0,0.0,0.0,-5.0,0.06999999999999995,-2.0,-1.0,-3.0,-5.0,-4.0,-6.0,-0.15999999999999998,2.0,0.34,3.0,0.02999999999999997,0.0,12.0,1.0964298859035702,,1,0.08174358743366761,0.02918723345416291,0.37499711648257006,2.75,1.7272727272727273,6.5,0.686749825698633,2
596,1.06,11.0,2.0,1.0,116.0,0.17999999999999994,1.0,0.0,5.0,6.0,2.0,3.0,0.0,9.0,2.0,0.78,0.28,1.12,105.0,54.0,62.0,2.0,0.16999999999999998,7.0,0.3,5.0,1.0,0.0,1.0,0.32999999999999996,3.0,-2.0,-9.0,-1.0,18.0,1.0,0.030000000000000027,17.0,0.8,3.0,-0.17000000000000004,1.0,28.0,1.0909090909090908,,1,0.15774473658553206,0.019036264857608065,0.739509972887452,4.5,1.2857142857142856,11.0,0.8844821857929426,1
597,-0.21,-2.0,-1.0,-1.0,137.0,0.13,4.0,0.0,1.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-0.31,0.1,-0.8200000000000001,137.0,25.0,112.0,-8.0,0.030000000000000027,2.0,0.13,-7.0,1.0,-1.0,3.0,0.17000000000000004,1.0,0.0,-4.0,2.0,0.0,-5.0,-0.18,5.0,0.34,-5.0,-0.63,0.0,36.0,1.0729270729270728,,1,0.06249224264821705,0.027514564069390568,0.2701082699745614,2.6,1.8333333333333335,7.0,0.7315809381223386,0
598,-0.18999999999999995,9.0,-1.0,0.0,82.0,0.14,0.0,2.0,0.0,5.0,2.0,2.0,0.0,4.0,5.0,-0.3899999999999999,0.19,-0.6100000000000001,71.0,20.0,62.0,-2.0,0.22000000000000003,4.0,-0.09999999999999998,-3.0,0.0,-1.0,3.0,0.42999999999999994,0.0,-2.0,-4.0,-3.0,6.0,2.0,0.08000000000000002,4.0,0.28,-1.0,-0.42000000000000004,-1.0,20.0,1.0855683269476373,,1,0.0692416302021927,0.0527020541384933,0.06479125906150293,2.9,2.7,2.7,0.04173616403780422,2
599,-0.27,-3.0,-2.0,-2.0,-105.0,-0.10999999999999999,2.0,0.0,1.0,-3.0,1.0,-1.0,0.0,-4.0,1.0,-0.13999999999999999,-0.13,0.25,-105.0,-89.0,-16.0,2.0,-0.06999999999999995,2.0,0.14,3.0,0.0,0.0,-2.0,-0.20999999999999996,2.0,1.0,-5.0,-1.0,-2.0,-4.0,-0.13999999999999996,2.0,0.15000000000000002,-1.0,-0.42000000000000004,0.0,-24.0,1.081958581958582,,0,0.04965253227398206,0.06729848343444429,0.06746602652845095,2.2,3.7,2.8,0.2603391184576121,0
600,0.27999999999999997,5.0,1.0,2.0,148.0,0.12,0.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,0.26,0.020000000000000004,0.20000000000000007,154.0,92.0,56.0,9.0,0.14,-1.0,-0.09999999999999998,3.0,0.0,0.0,5.0,0.09999999999999998,-4.0,-1.0,0.0,-2.0,3.0,6.0,0.16999999999999998,-3.0,-0.42,0.0,0.32,0.0,34.0,1.0915750915750915,,1,0.07155036886819657,0.050149986888263366,0.10289939613920457,2.6,2.1,4.333333333333334,0.3892420517779991,0
601,-0.07000000000000006,-1.0,0.0,0.0,74.0,0.05999999999999994,-2.0,0.0,2.0,2.0,-2.0,-1.0,0.0,-1.0,0.0,-0.12,0.06,-0.27,78.0,18.0,56.0,8.0,0.26999999999999996,-1.0,-0.94,6.0,-1.0,0.0,-3.0,-0.32999999999999996,-2.0,1.0,-15.0,2.0,-1.0,-1.0,-0.04999999999999999,0.0,-0.09999999999999998,-1.0,-1.0,0.0,22.0,1.0832500832500833,0.0,1,0.05651941652604389,0.027294604707578225,0.35764360838309966,2.8,1.7875,6.0,0.6230579039257267,2
602,-1.48,-7.0,-3.0,-2.0,-46.0,-0.050000000000000044,0.0,1.0,-1.0,-2.0,-2.0,-3.0,0.0,-9.0,2.0,-0.6900000000000001,-0.8,-0.52,-47.0,-39.0,-7.0,-1.0,-0.039999999999999925,0.0,-0.09000000000000002,6.0,0.0,0.0,-3.0,-0.8,-1.0,2.0,-3.0,2.0,-6.0,-1.0,-0.020000000000000018,-5.0,-0.53,-2.0,0.020000000000000018,-1.0,-10.0,1.0776515151515151,,2,0.3340550819609448,1.2388002416778756,0.026881310172325937,5.5,12.0,1.2307692307692308,0.8685685990594701,2
603,-0.6100000000000001,-4.0,0.0,-1.0,-88.0,-0.07000000000000006,-3.0,0.0,-1.0,1.0,-3.0,-2.0,0.0,-3.0,-1.0,-0.48,-0.13000000000000003,-0.53,-83.0,-24.0,-64.0,1.0,-0.09999999999999998,-2.0,-0.040000000000000036,1.0,0.0,0.0,-1.0,-0.56,1.0,2.0,2.0,3.0,12.0,10.0,0.30000000000000004,2.0,0.19999999999999996,4.0,0.13,0.0,-16.0,1.0809523809523809,,2,0.05814849159291546,0.18659572651725873,0.024759320855618647,2.8,5.0,1.9090909090909092,0.49159711016480107,0
604,-0.15000000000000002,-1.0,0.0,0.0,39.0,0.050000000000000044,-6.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-0.07,-0.08,-0.07000000000000006,40.0,19.0,20.0,6.0,0.22,-2.0,-0.26,13.0,0.0,0.0,-5.0,-0.07000000000000006,-6.0,-1.0,-6.0,1.0,4.0,3.0,0.08000000000000002,1.0,0.12000000000000005,4.0,0.31000000000000005,0.0,8.0,1.0758082497212933,-0.010000000000000009,0,0.040004325025692546,0.032840314385939214,0.0823165612514653,2.3,2.6,3.9,0.2899397914130244,0
605,-0.89,-3.0,-1.0,0.0,33.0,0.030000000000000027,-2.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,-0.84,-0.049999999999999996,-1.25,36.0,1.0,32.0,-10.0,-0.13,3.0,0.16999999999999998,1.0,1.0,0.0,-5.0,-0.20000000000000007,-3.0,1.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,-1.0,10.0,1.0826455534229047,,2,0.09349364057925878,0.48968961431436037,0.027184711997545963,3.75,8.0,1.4472222222222222,0.7556724008893354,2
606,0.29,5.0,0.0,0.0,63.0,0.050000000000000044,-1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,0.26999999999999996,0.03,-0.04999999999999999,59.0,75.0,-12.0,5.0,0.08999999999999997,1.0,-0.020000000000000018,-3.0,1.0,0.0,2.0,0.030000000000000027,2.0,-1.0,1.0,0.0,7.0,11.0,0.28,-4.0,-0.26,8.0,0.44,0.0,12.0,1.0747377622377623,,0,0.04241825029957638,0.08532386787751994,0.07082192134705545,2.2,3.25,3.2,0.20542607680828742,0
607,-0.14,4.0,-2.0,-1.0,140.0,0.09999999999999998,3.0,0.0,1.0,2.0,0.0,2.0,-1.0,3.0,1.0,-0.030000000000000027,-0.11000000000000001,-0.7,137.0,38.0,102.0,2.0,0.22000000000000003,4.0,0.0,6.0,1.0,0.0,-8.0,-0.08999999999999997,-1.0,-2.0,-7.0,-1.0,-14.0,-15.0,-0.41,1.0,0.34,-1.0,-0.26,-1.0,26.0,1.0731126458680638,,2,0.08383615614551125,0.23921166824012202,0.006348800692508489,3.8,8.5,1.4444444444444444,0.7840497808092102,0
608,-0.13,-2.0,0.0,1.0,-63.0,-0.030000000000000027,-6.0,-1.0,1.0,-1.0,-2.0,1.0,0.0,0.0,-2.0,-0.13,,-1.0500000000000003,-72.0,-19.0,-44.0,-6.0,-0.16999999999999998,0.0,-0.16,2.0,3.0,0.0,-2.0,-0.31,9.0,-1.0,1.0,0.0,6.0,8.0,0.19999999999999996,-2.0,-0.15999999999999998,1.0,-0.07999999999999996,-2.0,-16.0,1.042936577616121,,2,2.9777985073905326,20.047859403603834,0.0050187555706957465,21.0,67.0,1.02,1.1402259298302737,2
609,0.52,2.0,4.0,3.0,-82.0,-0.09000000000000008,3.0,-1.0,0.0,2.0,1.0,-1.0,0.0,4.0,-2.0,0.07999999999999996,0.44,0.83,-85.0,-39.0,-43.0,6.0,0.14999999999999997,1.0,0.27,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,-3.0,-0.08000000000000002,5.0,0.19999999999999996,0.0,-0.12999999999999995,1.0,-22.0,1.0801767676767677,,1,0.11211353372561417,0.03181105508699675,0.18563477023365524,3.2,1.8333333333333335,4.5,0.4196241235979935,0
610,-0.30999999999999994,-7.0,0.0,0.0,-53.0,-0.07000000000000006,-6.0,0.0,-4.0,-2.0,-1.0,-4.0,-1.0,-4.0,-3.0,-0.27999999999999997,-0.039999999999999994,0.19000000000000006,-52.0,-37.0,-16.0,-7.0,-0.21999999999999997,-6.0,-0.46,2.0,1.0,0.0,-1.0,-0.30000000000000004,-1.0,4.0,-7.0,1.0,10.0,12.0,0.39999999999999997,-2.0,-0.13999999999999996,5.0,0.39999999999999997,0.0,-12.0,1.0757138818207521,,2,0.04743416490252571,0.08992579336638032,0.03399346342395186,2.7,3.275,2.5,0.14242014990646973,0
611,0.10999999999999999,-1.0,0.0,1.0,127.0,0.18000000000000005,-4.0,0.0,1.0,0.0,1.0,-2.0,1.0,-1.0,0.0,0.020000000000000018,0.07,0.13,125.0,94.0,33.0,12.0,0.10000000000000003,1.0,0.12,6.0,-1.0,0.0,-3.0,0.29999999999999993,-5.0,2.0,5.0,-2.0,-8.0,-1.0,-0.020000000000000018,-7.0,-0.54,4.0,0.040000000000000036,-1.0,28.0,1.0761904761904761,,2,0.0692281972935918,0.07971217424466738,0.03266560935228952,3.0,3.75,2.1,0.28004596003149673,2
612,0.51,11.0,-1.0,0.0,163.0,0.15000000000000002,-1.0,0.0,2.0,1.0,4.0,6.0,0.0,11.0,0.0,0.51,,0.6,164.0,54.0,109.0,6.0,0.27999999999999997,3.0,0.43,4.0,0.0,0.0,1.0,0.18999999999999995,-5.0,-6.0,-3.0,-3.0,4.0,3.0,0.09999999999999998,1.0,-0.030000000000000027,4.0,0.8,1.0,34.0,1.0739750445632799,,1,0.3045873232752801,0.015144195329799385,1.5206906325745548,5.5,1.2,17.0,1.0340307908055355,0
613,0.06,-2.0,0.0,0.0,95.0,0.14,-4.0,3.0,-2.0,2.0,-2.0,-2.0,0.0,-1.0,-1.0,0.1,-0.039999999999999994,-0.7699999999999999,96.0,69.0,26.0,13.0,0.26,3.0,0.22000000000000003,4.0,1.0,0.0,-5.0,-0.73,-2.0,2.0,1.0,3.0,4.0,2.0,0.06000000000000005,2.0,0.12000000000000005,-3.0,-0.63,1.0,26.0,1.076236044657097,,1,0.2085805824495655,0.01099714798456437,0.8112726208286106,5.225,1.2222222222222223,15.0,0.9913938328052827,1
614,-0.1,0.0,0.0,0.0,57.0,0.020000000000000018,-1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-0.1,,0.19999999999999998,61.0,43.0,14.0,2.0,0.039999999999999925,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,-10.0,1.0,3.0,1.0,4.0,3.0,0.10000000000000003,1.0,0.13999999999999996,3.0,0.38,1.0,12.0,1.0950906678460859,,1,0.13126113052365165,0.025421148605806895,0.35246048723470885,3.8,1.4,8.5,0.7908515755201082,1
615,-0.020000000000000018,-2.0,-1.0,0.0,-4.0,0.0,-1.0,0.0,-3.0,-1.0,-2.0,1.0,0.0,-1.0,-1.0,-0.15000000000000002,0.13,-0.32999999999999996,-5.0,0.0,-4.0,8.0,0.16999999999999998,1.0,0.25,5.0,2.0,0.0,-3.0,0.20999999999999996,3.0,-1.0,3.0,2.0,-8.0,-7.0,-0.17999999999999994,-1.0,-0.07999999999999996,-1.0,-1.0,0.0,-2.0,1.0986557302346776,,2,0.045558942963490945,0.08630090198347111,0.03525918145027198,2.625,3.8,2.2,0.28827103398696996,2
616,-0.74,-11.0,0.0,0.0,-144.0,-0.10999999999999999,0.0,0.0,-4.0,-4.0,-4.0,-3.0,0.0,-6.0,-5.0,-0.73,-0.01,-0.25,-143.0,-64.0,-80.0,-7.0,-0.22000000000000003,0.0,0.4,-3.0,0.0,0.0,0.0,0.17000000000000004,4.0,3.0,9.0,4.0,-4.0,2.0,0.12000000000000005,-6.0,-0.37999999999999995,3.0,0.6,0.0,-28.0,1.07816091954023,,0,0.060325754664987595,0.12207052925162937,0.06579763763313004,2.5,3.0,2.9,0.09449111825230679,0
617,-0.2,-4.0,0.0,0.0,-37.0,0.0,4.0,1.0,0.0,3.0,-3.0,-4.0,0.0,-2.0,-2.0,-0.09000000000000001,-0.09,-0.39,-46.0,-32.0,-5.0,-9.0,-0.07999999999999996,0.0,-0.05,4.0,1.0,0.0,-1.0,-0.15000000000000002,2.0,4.0,0.0,3.0,-1.0,-5.0,-0.14000000000000007,4.0,0.18,-1.0,-0.2,0.0,-8.0,1.08788676761027,,0,0.07479107181955832,0.06358386220497095,0.08930721441581752,2.45,2.8,3.1,0.11688156464636607,1
618,-0.23999999999999996,2.0,-1.0,-1.0,-82.0,-0.030000000000000027,-1.0,0.0,1.0,1.0,-1.0,2.0,0.0,-1.0,3.0,-0.27999999999999997,0.04,-0.38,-94.0,-6.0,-76.0,-4.0,0.040000000000000036,-4.0,-0.25,-3.0,-1.0,0.0,-1.0,-0.30000000000000004,-2.0,-2.0,2.0,2.0,3.0,4.0,0.18,-1.0,-0.13999999999999996,2.0,0.5,1.0,-20.0,1.0804738562091503,,1,0.10053318543511476,0.057459965822018566,0.09047711144475898,3.2,2.04,3.6,0.27497763989571944,0
619,-0.5700000000000001,-3.0,-1.0,-1.0,104.0,0.21999999999999997,4.0,-1.0,-4.0,2.0,-5.0,0.0,0.0,-2.0,-1.0,-0.65,0.08,-0.97,98.0,78.0,26.0,2.0,0.09999999999999998,1.0,0.18,11.0,2.0,0.0,1.0,0.22999999999999998,-5.0,1.0,6.0,4.0,-2.0,-2.0,-0.06000000000000005,0.0,0.0,3.0,0.16000000000000003,0.0,26.0,1.0723169864960909,,0,0.04509570530763373,0.06410145505206867,0.10457998253628874,2.4,2.8,3.35,0.16735775463455194,0
620,-0.010000000000000009,0.0,0.0,0.0,10.0,0.010000000000000009,-1.0,0.0,4.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-0.12000000000000002,0.11,0.13,11.0,-7.0,17.0,-2.0,-0.009999999999999953,2.0,0.05,1.0,0.0,0.0,4.0,0.45999999999999996,-2.0,1.0,0.0,-1.0,0.0,3.0,0.13999999999999996,-3.0,-0.12000000000000005,-1.0,-0.07,-1.0,6.0,1.0691121743753322,,2,0.05729352909757167,0.1429376301768684,0.031797918969388016,3.3,4.75,1.8,0.4492600872421419,2
621,-0.13,1.0,0.0,0.0,243.0,0.16000000000000003,-4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18,-0.31000000000000005,-0.37,237.0,97.0,146.0,11.0,0.37,3.0,0.10999999999999999,2.0,-1.0,0.0,-1.0,-0.020000000000000018,4.0,-1.0,-1.0,1.0,12.0,9.0,0.28,3.0,0.28,6.0,0.29,1.0,38.0,1.0867955573837926,,1,0.27241609041279014,0.016529786412721195,1.4811839241547673,5.5,1.1818181818181819,17.0,1.0357696514814299,1
622,-0.33999999999999997,-1.0,0.0,0.0,-24.0,-0.030000000000000027,0.0,-2.0,0.0,-1.0,1.0,-1.0,0.0,-2.0,1.0,-0.19,-0.15,0.2,-21.0,23.0,-47.0,-7.0,-0.25,0.0,-0.03,-2.0,0.0,0.0,-4.0,-0.61,1.0,1.0,-8.0,-1.0,-2.0,-1.0,-0.040000000000000036,-1.0,-0.06000000000000005,-2.0,0.0,0.0,-4.0,1.085185185185185,,0,0.06522945642347892,0.11470786693528084,0.05174879492461457,2.4545454545454546,3.6,2.5,0.22745984690834975,0
623,0.19,2.0,1.0,1.0,-82.0,-0.07999999999999996,3.0,1.0,-2.0,0.0,1.0,1.0,0.0,3.0,-1.0,0.22,-0.030000000000000002,0.34,-84.0,-65.0,-17.0,-5.0,-0.010000000000000009,1.0,0.39,3.0,0.0,0.0,0.0,-0.12,-1.0,-1.0,1.0,-1.0,4.0,2.0,0.040000000000000036,2.0,0.15999999999999998,1.0,0.17,0.0,-20.0,1.0714285714285714,,0,0.048985553865753415,0.041734585182740855,0.13135067918880772,2.4,2.4,4.2,0.3464101615137755,1
624,-0.54,-5.0,0.0,0.0,32.0,0.029999999999999916,2.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,-4.0,-1.0,-0.25,-0.28,-0.11,28.0,35.0,-3.0,-4.0,-0.35000000000000003,-3.0,-0.2,-5.0,-1.0,0.0,3.0,0.10999999999999999,0.0,1.0,10.0,1.0,-8.0,1.0,0.040000000000000036,-9.0,-0.52,0.0,0.3,0.0,4.0,1.089544513457557,,0,0.059080321842943095,0.05758013785537485,0.1640744197762513,2.3,2.4,4.2,0.3604273018504594,1
625,1.17,-5.0,3.0,1.0,-82.0,-0.06999999999999995,-3.0,0.0,-5.0,-2.0,-1.0,-2.0,0.0,-4.0,-1.0,1.27,-0.09,1.7400000000000002,-83.0,-39.0,-43.0,9.0,0.09999999999999998,-1.0,0.07,4.0,0.0,0.0,0.0,0.32999999999999996,-1.0,2.0,7.0,3.0,10.0,6.0,0.25,4.0,0.28,5.0,0.5,2.0,-22.0,1.1015873015873017,,1,0.2134734977838124,0.015376865718950113,0.527775248380187,5.25,1.25,9.0,0.7501300615634506,1
626,-0.09999999999999987,-2.0,-1.0,-2.0,85.0,0.039999999999999925,-2.0,-2.0,3.0,-3.0,2.0,-1.0,0.0,0.0,-2.0,-0.10000000000000003,-0.009999999999999981,-0.1200000000000001,93.0,4.0,81.0,3.0,0.07000000000000006,1.0,0.04999999999999999,3.0,-2.0,0.0,0.0,0.25,-4.0,0.0,-2.0,0.0,-4.0,-3.0,-0.13999999999999996,-1.0,-0.06000000000000005,-3.0,-0.31999999999999995,2.0,24.0,1.075659229208925,0.0,1,0.6515797825422083,0.010519037577019783,4.079099564173186,10.0,1.0625,29.0,1.0683990293389962,1
627,0.13,4.0,2.0,0.0,-54.0,-0.07000000000000006,-3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.13,,0.9899999999999999,-51.0,-5.0,-49.0,5.0,-0.03999999999999998,1.0,0.13,7.0,0.0,0.0,1.0,0.030000000000000027,-1.0,0.0,2.0,0.0,7.0,6.0,0.19999999999999996,1.0,0.06000000000000005,3.0,0.42999999999999994,2.0,-12.0,1.081818181818182,,1,0.3004613258145702,0.01483652354271099,0.6115236862432764,5.5,1.25,10.0,0.7836886921089599,0
628,0.17,2.0,0.0,0.0,67.0,0.019999999999999907,2.0,-2.0,1.0,0.0,1.0,1.0,0.0,3.0,-1.0,0.05,0.12000000000000001,0.16,77.0,37.0,30.0,6.0,0.06,0.0,-0.05,-2.0,2.0,0.0,6.0,0.0,-2.0,-1.0,0.0,-1.0,7.0,4.0,0.12000000000000005,3.0,0.6000000000000001,-1.0,0.07,0.0,16.0,1.0794750909994493,,0,0.04768967975941503,0.05574620066774844,0.11149240133549719,2.075,3.25,3.45,0.25397705911288243,0
629,-0.19,-3.0,-1.0,-1.0,-26.0,-0.020000000000000018,5.0,4.0,-2.0,0.0,-2.0,-1.0,0.0,1.0,-4.0,-0.32,0.12,-0.79,-28.0,13.0,-39.0,3.0,0.04999999999999999,-1.0,-0.07999999999999999,-2.0,0.0,0.0,2.0,0.18000000000000005,1.0,1.0,9.0,2.0,-12.0,-9.0,-0.21999999999999997,-3.0,-0.24,-4.0,-0.2,0.0,-6.0,1.0833333333333333,,0,0.07177314318772024,0.0498330546257534,0.0692012496174139,2.4,2.75,3.3,0.16107287087356448,0
630,0.73,2.0,1.0,1.0,-124.0,-0.12,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.0,0.0,2.0,0.75,-0.02,0.04,-116.0,-92.0,-32.0,-7.0,-0.26,1.0,0.23,3.0,0.0,0.0,3.0,-0.10999999999999999,-1.0,-1.0,-1.0,-2.0,-1.0,2.0,0.08000000000000002,-3.0,-0.34,-2.0,-0.16999999999999998,0.0,-22.0,1.0769927536231885,,0,0.05253007184398201,0.0603164139598946,0.05471448832525679,2.4,3.2,2.875,0.14242014990646978,0
631,0.51,3.0,1.0,1.0,79.0,0.05999999999999994,1.0,0.0,-1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.5499999999999999,-0.04,1.03,82.0,-2.0,81.0,-3.0,-0.10000000000000003,1.0,-0.03,0.0,0.0,0.0,0.0,0.23000000000000004,-1.0,-1.0,-12.0,-1.0,-8.0,-2.0,-0.06000000000000005,-6.0,-0.6000000000000001,2.0,0.4,1.0,16.0,1.0604395604395604,,1,0.28481903668208297,0.013861485363387098,1.9295055557708798,6.0,1.1818181818181819,21.0,1.1002648437202487,1
632,0.54,2.0,2.0,2.0,49.0,0.029999999999999916,0.0,1.0,1.0,3.0,1.0,-2.0,0.0,5.0,-3.0,0.22,0.32,0.47,49.0,15.0,34.0,7.0,0.32,4.0,0.4,0.0,-1.0,0.0,-2.0,0.06,-2.0,2.0,-1.0,-1.0,0.0,-5.0,-0.13999999999999996,5.0,0.34,1.0,0.039999999999999925,0.0,10.0,1.0620782726045883,,1,0.054638616488412915,0.04181644363702826,0.14183253623580797,2.6,2.375,3.9,0.27827507338061575,1
633,0.48,7.0,1.0,1.0,109.0,0.07000000000000006,0.0,0.0,5.0,2.0,1.0,4.0,1.0,4.0,3.0,0.06,0.42,0.42000000000000004,102.0,44.0,65.0,2.0,0.16999999999999993,5.0,0.5,5.0,1.0,0.0,-6.0,-0.86,1.0,-3.0,-5.0,0.0,-4.0,-5.0,-0.24,1.0,0.19999999999999996,1.0,-0.34,1.0,20.0,1.0606837606837607,,1,0.37523769013749536,0.010897455641942836,2.3888012037705724,7.5,1.125,26.0,1.1194770638587843,0
634,0.29000000000000004,8.0,0.0,0.0,39.0,0.1100000000000001,0.0,-2.0,3.0,4.0,0.0,4.0,0.0,6.0,2.0,0.31,-0.01999999999999999,-0.39,22.0,-3.0,42.0,10.0,0.19999999999999996,4.0,-0.6699999999999999,-1.0,0.0,0.0,5.0,0.06000000000000005,1.0,-4.0,-13.0,0.0,5.0,6.0,0.22999999999999998,-1.0,-0.08000000000000002,-2.0,-0.4,0.0,8.0,1.0928571428571427,,1,0.0907376341880873,0.05605805371463325,0.2457393164195527,2.4,2.1,5.0,0.5036157353223447,2
635,0.49999999999999994,2.0,3.0,1.0,-3.0,0.019999999999999907,-1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,1.0,0.54,-0.060000000000000005,0.81,-8.0,3.0,-6.0,-1.0,-0.18,2.0,-0.1,-4.0,0.0,0.0,4.0,0.45999999999999996,-1.0,1.0,0.0,0.0,11.0,6.0,0.15999999999999998,5.0,0.72,3.0,0.42999999999999994,2.0,0.0,1.060911983032874,,1,1.0588235294117647,0.008542044843033768,6.509608283145768,12.5,1.0454545454545454,41.0,1.1315890375927118,1
636,0.63,2.0,2.0,2.0,49.0,0.09999999999999998,-7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.63,,0.08,39.0,1.0,48.0,-6.0,0.020000000000000018,1.0,0.14,6.0,-2.0,0.0,-5.0,-0.63,-6.0,0.0,3.0,-1.0,-1.0,-1.0,-0.06,0.0,0.0,-1.0,-0.47000000000000003,0.0,10.0,1.0844927536231883,,1,0.10735634687656548,0.033950349558926424,0.3020114857087392,2.875,1.8633540372670807,5.0,0.4931787512033806,0
637,-0.73,-2.0,-2.0,-1.0,99.0,0.06999999999999995,2.0,0.0,2.0,-2.0,-2.0,2.0,0.0,-3.0,1.0,-0.75,0.02,-0.56,101.0,21.0,78.0,0.0,0.07999999999999996,1.0,0.08999999999999997,0.0,0.0,0.0,-2.0,-0.03999999999999998,-10.0,0.0,4.0,1.0,-8.0,-10.0,-0.36000000000000004,2.0,0.34,-4.0,-0.58,0.0,20.0,1.0811546840958606,,0,0.0603156182401665,0.11089002494875765,0.05964141820439967,2.4,3.4,2.7,0.1811153449216547,1
638,-0.07,-4.0,1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-3.0,-1.0,0.0,-1.0,-3.0,0.13,-0.21000000000000002,-0.84,-4.0,-3.0,1.0,-4.0,0.08999999999999997,2.0,0.15000000000000002,-1.0,1.0,0.0,4.0,0.38000000000000006,2.0,1.0,6.0,2.0,3.0,0.0,0.0,3.0,0.19999999999999996,-1.0,-0.42000000000000004,-1.0,0.0,1.0825396825396825,,2,0.16193532226497098,0.41066980818904225,0.021314056413724393,4.2,9.0,1.3636363636363638,0.795137348896815,2
639,-0.74,-8.0,-2.0,-2.0,-148.0,-0.15000000000000002,3.0,0.0,-3.0,-4.0,-2.0,-2.0,0.0,-4.0,-4.0,-0.74,0.010000000000000009,-0.24,-152.0,-50.0,-98.0,0.0,-0.21999999999999997,0.0,-0.08999999999999997,-3.0,1.0,0.0,-2.0,0.0,-4.0,1.0,2.0,3.0,-17.0,-8.0,-0.34,-9.0,-0.8200000000000001,-1.0,-0.42000000000000004,1.0,-36.0,1.068265902852369,,1,0.0529136400215742,0.03834687134669782,0.16825706548181674,3.15,1.9,4.454545454545455,0.40318701793684525,2
640,0.010000000000000009,1.0,0.0,0.0,107.0,0.13,1.0,-1.0,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,-0.03,0.039999999999999994,0.09,111.0,43.0,64.0,9.0,0.23,2.0,-0.07,5.0,1.0,0.0,-6.0,-0.32,2.0,1.0,-5.0,-1.0,-6.0,-4.0,-0.10000000000000003,-2.0,-0.29000000000000004,2.0,0.31999999999999995,0.0,28.0,1.0723131357806281,,0,0.06273743825794577,0.05991760139919907,0.09533955188113528,2.375,2.8,3.4,0.18016926595312394,0
641,0.5599999999999999,10.0,2.0,0.0,-43.0,-0.10999999999999999,2.0,0.0,-1.0,2.0,6.0,2.0,0.0,7.0,3.0,1.26,0.09,2.87,-38.0,-25.0,-18.0,1.0,0.06,1.0,0.26,5.0,0.0,0.0,-3.0,0.15000000000000002,5.0,-2.0,-5.0,-3.0,2.0,-3.0,-0.040000000000000036,5.0,0.21999999999999997,4.0,0.040000000000000036,1.0,-14.0,1.0733425856731078,-0.79,1,0.282812126617544,0.017449857405119302,2.412481959342339,5.8,1.1875,17.0,1.0169960837254024,0
